customer_id,age,income,tenure_years,monthly_spend,support_calls,satisfaction_score,login_frequency,contract_months,city,plan,payment_method,churn
CUST101162,64.0,63146.36,4.0,86.41,3.0,5.66,19.94,24.0,Delhi,Basic,UPI,1
CUST101214,60.0,44343.82,4.0,121.27,0.0,4.76,20.65,12.0,Pune,Standard,UPI,0
CUST100027,39.0,177026.65,8.0,61.86,3.0,7.99,20.73,24.0,Delhi,Standard,UPI,0
CUST101335,26.0,63292.35,5.0,58.87,5.0,5.44,15.62,24.0,Jaipur,Standard,UPI,1
CUST101176,26.0,67651.19,13.0,76.91,2.0,6.64,9.83,1.0,Delhi,Basic,UPI,0
CUST100153,47.0,114350.35,1.0,67.16,0.0,8.24,16.11,12.0,Mumbai,Standard,UPI,0
CUST101318,35.0,30809.84,13.0,14.22,3.0,6.41,16.29,36.0,Hyderabad,Premium,UPI,1
CUST101293,49.0,60994.01,0.0,227.87,6.0,9.97,30.34,36.0,Mumbai,Standard,Card,0
CUST100634,25.0,21095.34,0.0,93.66,2.0,7.77,17.54,6.0,Delhi,Basic,UPI,0
CUST100047,26.0,79960.07,12.0,128.61,4.0,6.82,19.0,24.0,Mumbai,Standard,UPI,0
CUST100722,45.0,47987.54,5.0,85.21,0.0,10.0,28.24,24.0,Delhi,Standard,Wallet,0
CUST100182,18.0,32832.28,1.0,113.76,4.0,7.57,14.51,12.0,Delhi,Standard,Wallet,1
CUST100471,31.0,36466.49,2.0,124.89,2.0,6.73,18.33,12.0,Hyderabad,Basic,Card,0
CUST100184,30.0,38710.85,9.0,138.03,4.0,7.3,11.98,24.0,Pune,Standard,NetBanking,1
CUST100735,47.0,80630.38,14.0,71.58,2.0,9.47,20.22,1.0,Mumbai,Standard,Card,0
CUST100286,41.0,59580.2,0.0,103.68,2.0,8.65,24.93,24.0,Delhi,Basic,Card,0
CUST101151,64.0,53727.47,9.0,66.76,2.0,4.79,19.13,24.0,Hyderabad,Standard,Card,0
CUST101478,32.0,44294.04,15.0,164.62,1.0,7.29,14.81,12.0,Jaipur,Standard,NetBanking,0
CUST101235,57.0,37177.84,6.0,93.33,3.0,6.5,8.98,1.0,Delhi,Standard,UPI,1
CUST100773,31.0,51390.7,11.0,70.41,2.0,7.35,8.63,12.0,Mumbai,Basic,Card,0
CUST100784,45.0,40079.34,0.0,89.18,4.0,8.27,22.14,12.0,Hyderabad,Basic,NetBanking,0
CUST100476,63.0,32704.16,3.0,53.67,1.0,7.26,27.96,24.0,Jaipur,Basic,UPI,1
CUST101387,48.0,62551.9,6.0,77.05,2.0,4.61,30.41,12.0,Pune,Standard,Card,0
CUST100985,23.0,30807.46,15.0,133.6,3.0,9.28,16.75,6.0,Delhi,Basic,Card,0
CUST101273,40.0,97431.35,5.0,68.76,3.0,6.18,19.58,36.0,Mumbai,Basic,UPI,0
CUST101184,18.0,28775.64,6.0,74.44,3.0,6.44,19.39,36.0,Jaipur,Premium,UPI,0
CUST100614,64.0,55869.41,12.0,153.84,3.0,8.87,8.14,12.0,Delhi,Standard,UPI,0
CUST100015,41.0,100240.27,14.0,40.75,1.0,6.57,30.72,6.0,Pune,Premium,Card,0
CUST101416,51.0,77453.64,13.0,132.18,1.0,7.6,15.52,6.0,Bengaluru,Premium,Card,1
CUST101240,47.0,112794.67,8.0,58.89,2.0,7.21,15.75,36.0,Mumbai,Basic,UPI,0
CUST100261,48.0,40396.83,1.0,68.78,2.0,5.1,5.12,36.0,Hyderabad,Standard,Wallet,0
CUST101244,47.0,45343.18,15.0,46.8,3.0,10.0,17.33,24.0,Pune,Standard,Card,0
CUST100034,32.0,56520.71,12.0,149.44,2.0,7.71,21.22,36.0,Mumbai,Premium,Card,0
CUST101128,22.0,88643.48,14.0,74.65,3.0,6.92,23.13,1.0,Bengaluru,Basic,UPI,0
CUST100163,49.0,30278.22,6.0,218.29,3.0,7.37,10.81,24.0,Bengaluru,Standard,Wallet,0
CUST100695,40.0,48323.46,5.0,65.96,1.0,6.76,10.27,12.0,Delhi,Basic,NetBanking,1
CUST100283,37.0,26332.58,12.0,77.29,1.0,8.27,24.05,24.0,Jaipur,Basic,Card,0
CUST100078,25.0,41404.38,2.0,162.6,1.0,4.97,14.9,36.0,Delhi,Basic,UPI,0
CUST100740,35.0,37428.58,10.0,69.64,2.0,6.76,8.9,36.0,Delhi,Basic,Card,0
CUST100724,46.0,78214.52,15.0,101.35,0.0,7.57,25.47,12.0,Mumbai,Standard,Wallet,0
CUST100101,61.0,73771.6,10.0,133.63,0.0,7.27,18.66,6.0,Bengaluru,Standard,Wallet,0
CUST100665,20.0,59177.1,8.0,146.96,0.0,8.44,27.61,36.0,Jaipur,Standard,UPI,0
CUST100703,29.0,28711.06,3.0,90.16,2.0,8.88,22.35,36.0,Delhi,Standard,NetBanking,0
CUST100435,33.0,65550.15,12.0,98.25,2.0,3.89,20.55,24.0,Mumbai,Standard,Card,1
CUST101255,64.0,67695.1,6.0,190.5,2.0,7.24,14.53,36.0,Mumbai,Basic,UPI,0
CUST100920,45.0,103814.16,14.0,49.17,0.0,7.21,17.34,1.0,Mumbai,Premium,Card,0
CUST101401,63.0,39616.57,12.0,118.62,3.0,7.74,4.59,36.0,Delhi,Premium,Card,0
CUST101419,39.0,265198.39,10.0,97.03,1.0,7.48,20.55,6.0,Delhi,Standard,NetBanking,0
CUST100415,39.0,49262.99,10.0,79.82,1.0,8.0,17.8,6.0,Bengaluru,Premium,Card,0
CUST100989,32.0,62890.66,10.0,49.55,3.0,4.08,15.43,12.0,Jaipur,Standard,Card,0
CUST100065,59.0,150413.29,2.0,114.18,2.0,6.28,21.61,1.0,Jaipur,Premium,Card,0
CUST101121,64.0,31456.51,0.0,142.29,1.0,7.51,25.69,12.0,Bengaluru,Standard,UPI,0
CUST101112,39.0,44101.14,7.0,57.91,1.0,4.93,18.9,12.0,Delhi,Basic,UPI,0
CUST100881,64.0,26484.31,12.0,77.18,1.0,7.33,22.62,24.0,Bengaluru,Standard,NetBanking,0
CUST101457,61.0,88558.21,12.0,118.15,3.0,5.83,13.17,12.0,Delhi,Standard,UPI,0
CUST101382,40.0,65930.62,9.0,112.93,0.0,6.32,11.85,6.0,Delhi,Premium,NetBanking,0
CUST100191,26.0,118284.94,9.0,114.35,3.0,5.98,12.36,12.0,Bengaluru,Basic,UPI,0
CUST101163,57.0,20440.3,3.0,209.37,5.0,8.25,16.55,12.0,Delhi,Standard,Wallet,0
CUST100683,52.0,74910.04,13.0,97.17,3.0,6.47,11.57,12.0,Pune,Basic,Card,0
CUST100936,58.0,69760.61,3.0,142.19,4.0,7.32,23.05,12.0,Pune,Basic,UPI,1
CUST101354,62.0,81163.72,8.0,106.08,2.0,6.23,24.2,12.0,Delhi,Standard,Card,0
CUST100115,24.0,68581.44,7.0,52.14,3.0,8.64,17.63,1.0,Mumbai,Standard,UPI,0
CUST100236,26.0,66210.0,11.0,85.51,1.0,5.1,33.18,12.0,Delhi,Basic,Card,0
CUST100619,34.0,54331.92,12.0,74.3,1.0,7.89,13.07,1.0,Delhi,Basic,Wallet,0
CUST100714,58.0,111101.03,15.0,168.34,0.0,6.71,18.04,24.0,Bengaluru,Standard,UPI,0
CUST101429,62.0,38303.67,14.0,100.52,3.0,8.96,25.29,24.0,Pune,Basic,NetBanking,0
CUST101000,37.0,42455.34,11.0,95.77,1.0,8.45,17.1,12.0,Hyderabad,Basic,NetBanking,1
CUST101017,27.0,74953.78,5.0,89.91,2.0,4.86,25.38,36.0,Mumbai,Basic,UPI,0
CUST101012,30.0,64331.9,10.0,114.72,4.0,5.81,23.74,12.0,Pune,Basic,Card,0
CUST101046,52.0,52511.83,14.0,71.82,1.0,5.52,23.4,24.0,Mumbai,Standard,NetBanking,1
CUST100407,45.0,26552.88,1.0,57.81,4.0,7.24,17.29,36.0,Hyderabad,Premium,UPI,0
CUST100351,58.0,56041.54,13.0,34.36,3.0,8.57,16.85,36.0,Jaipur,Basic,UPI,1
CUST101080,32.0,60406.28,9.0,128.39,3.0,6.92,22.38,12.0,Pune,Standard,Wallet,0
CUST101013,60.0,32312.65,12.0,110.38,2.0,8.28,17.97,24.0,Pune,Basic,Card,1
CUST100511,29.0,58136.1,5.0,144.42,1.0,8.84,22.95,12.0,Hyderabad,Standard,UPI,0
CUST101180,58.0,37215.79,13.0,96.12,3.0,7.22,17.67,24.0,Pune,Basic,UPI,1
CUST100127,57.0,42600.9,3.0,86.37,2.0,7.7,25.57,12.0,Delhi,Standard,UPI,0
CUST101445,42.0,37349.79,14.0,46.47,5.0,5.23,17.62,36.0,Pune,Premium,Card,1
CUST100294,65.0,73002.61,0.0,71.64,0.0,6.97,29.15,36.0,Bengaluru,Standard,UPI,0
CUST100974,54.0,25024.19,12.0,73.92,4.0,4.23,24.33,12.0,Jaipur,Premium,Wallet,1
CUST101057,47.0,57043.35,10.0,95.57,1.0,9.77,9.67,12.0,Bengaluru,Basic,NetBanking,0
CUST100907,20.0,64168.26,7.0,170.88,3.0,7.58,19.96,6.0,Bengaluru,Standard,Card,0
CUST100141,56.0,33277.1,5.0,69.8,4.0,6.24,10.53,24.0,Jaipur,Standard,Wallet,0
CUST100223,21.0,30030.84,9.0,134.27,3.0,10.0,17.77,6.0,Delhi,Standard,NetBanking,0
CUST101331,22.0,64999.46,6.0,99.85,3.0,9.26,13.85,1.0,Hyderabad,Standard,Card,0
CUST100876,43.0,76462.2,0.0,43.77,3.0,6.85,15.79,6.0,Pune,Standard,UPI,1
CUST100544,62.0,109063.66,0.0,134.89,3.0,7.22,25.21,24.0,Bengaluru,Standard,Card,1
CUST100680,42.0,71527.5,2.0,107.51,2.0,8.42,26.15,24.0,Delhi,Standard,UPI,0
CUST100357,52.0,72777.86,10.0,108.07,1.0,8.67,24.95,12.0,Mumbai,Standard,Wallet,0
CUST101284,64.0,77282.53,3.0,168.59,0.0,5.99,13.34,12.0,Hyderabad,Basic,UPI,1
CUST101268,27.0,35546.13,15.0,88.09,0.0,7.74,17.68,36.0,Delhi,Standard,NetBanking,0
CUST100194,59.0,56520.71,5.0,121.18,2.0,5.1,19.35,1.0,Hyderabad,Basic,UPI,1
CUST100894,64.0,74235.01,7.0,108.39,3.0,4.72,12.84,36.0,Mumbai,Standard,UPI,0
CUST100897,43.0,67940.67,7.0,89.37,1.0,7.73,22.99,1.0,Delhi,Basic,Card,1
CUST100373,64.0,52653.6,14.0,167.75,5.0,3.42,32.0,24.0,Mumbai,Premium,NetBanking,1
CUST101091,23.0,51444.1,9.0,33.42,2.0,5.21,15.55,12.0,Mumbai,Premium,Card,0
CUST101365,51.0,54880.72,12.0,71.73,4.0,7.44,13.85,24.0,Mumbai,Standard,Card,0
CUST101065,21.0,46794.84,5.0,81.08,4.0,4.33,19.22,12.0,Delhi,Standard,UPI,0
CUST100166,45.0,133183.86,12.0,103.2,1.0,8.14,18.28,1.0,Delhi,Premium,Card,0
CUST100361,40.0,51410.3,13.0,88.47,0.0,4.88,25.72,24.0,Delhi,Standard,UPI,0
CUST100545,28.0,30996.28,6.0,101.33,0.0,8.5,17.44,24.0,Pune,Basic,NetBanking,0
CUST101498,65.0,51494.71,2.0,63.53,1.0,6.5,26.21,24.0,Bengaluru,Standard,Card,0
CUST100204,19.0,54406.63,8.0,50.53,0.0,4.07,15.37,12.0,Mumbai,Standard,NetBanking,0
CUST101147,55.0,43455.53,1.0,105.08,3.0,9.27,6.41,24.0,Pune,Basic,Card,0
CUST100323,63.0,80235.53,10.0,126.76,2.0,7.32,15.09,36.0,Hyderabad,Standard,Card,0
CUST100074,31.0,60987.78,3.0,130.85,3.0,7.66,17.32,36.0,Mumbai,Premium,UPI,0
CUST101148,23.0,54083.15,1.0,64.74,1.0,6.23,10.59,36.0,Jaipur,Basic,UPI,0
CUST100392,42.0,40828.59,9.0,67.86,3.0,7.87,22.18,12.0,Bengaluru,Premium,Card,1
CUST100947,61.0,80712.33,4.0,86.73,0.0,6.99,11.4,36.0,Delhi,Basic,Card,1
CUST100426,56.0,32196.51,11.0,75.38,1.0,6.92,19.81,24.0,Mumbai,Basic,Wallet,0
CUST100635,65.0,33308.71,6.0,100.52,3.0,6.6,7.38,12.0,Delhi,Standard,Wallet,1
CUST100387,56.0,57310.2,10.0,49.19,2.0,5.35,28.38,12.0,Hyderabad,Basic,UPI,1
CUST101472,23.0,49813.08,10.0,77.39,1.0,8.72,17.6,1.0,Delhi,Basic,UPI,0
CUST100998,21.0,42330.43,2.0,93.36,2.0,4.85,7.82,6.0,Hyderabad,Standard,UPI,0
CUST100050,37.0,40878.21,0.0,118.64,1.0,8.83,10.07,36.0,Delhi,Standard,NetBanking,0
CUST101074,57.0,58298.03,4.0,97.27,4.0,9.02,15.79,12.0,Mumbai,Basic,NetBanking,0
CUST100551,27.0,67972.58,11.0,146.09,1.0,3.32,10.49,36.0,Hyderabad,Premium,UPI,0
CUST100500,62.0,74711.14,9.0,124.16,1.0,10.0,13.82,36.0,Bengaluru,Standard,UPI,0
CUST101210,44.0,62381.1,11.0,74.0,2.0,6.18,22.49,24.0,Delhi,Basic,UPI,0
CUST100106,25.0,40676.03,3.0,77.26,1.0,7.04,19.1,1.0,Mumbai,Standard,Card,0
CUST100468,54.0,48052.34,12.0,111.77,3.0,8.32,16.56,6.0,Bengaluru,Basic,UPI,1
CUST101422,53.0,47894.11,4.0,120.3,3.0,8.99,20.87,1.0,Mumbai,Basic,UPI,1
CUST100391,52.0,84297.83,13.0,40.62,4.0,6.24,23.0,24.0,Mumbai,Standard,UPI,0
CUST101098,64.0,53755.69,15.0,65.72,2.0,6.3,23.05,6.0,Delhi,Standard,UPI,1
CUST100809,51.0,48005.75,8.0,107.66,4.0,6.9,15.1,12.0,Pune,Standard,UPI,0
CUST101432,26.0,75650.39,9.0,175.5,2.0,6.65,15.46,36.0,Jaipur,Standard,UPI,0
CUST100054,61.0,43895.87,14.0,68.71,2.0,10.0,11.31,24.0,Delhi,Basic,UPI,0
CUST100175,37.0,41598.38,15.0,43.91,1.0,6.24,21.69,12.0,Delhi,Standard,UPI,0
CUST100005,25.0,147424.01,14.0,122.75,4.0,7.52,19.09,24.0,Pune,Standard,UPI,0
CUST101308,27.0,44144.32,8.0,109.8,1.0,8.02,23.68,12.0,Delhi,Premium,Card,0
CUST100547,53.0,39551.12,4.0,104.22,1.0,4.87,5.56,36.0,Hyderabad,Premium,Card,1
CUST101047,52.0,78771.21,0.0,54.23,4.0,7.68,13.39,6.0,Pune,Standard,UPI,0
CUST100855,20.0,45396.77,6.0,84.97,1.0,7.26,13.5,24.0,Hyderabad,Basic,NetBanking,0
CUST100851,21.0,78440.3,13.0,112.95,2.0,5.89,28.97,36.0,Hyderabad,Basic,Card,0
CUST100401,63.0,71379.72,11.0,106.51,1.0,4.84,18.22,12.0,Bengaluru,Premium,UPI,0
CUST100864,59.0,63038.05,6.0,61.7,3.0,5.82,21.04,12.0,Hyderabad,Standard,Card,0
CUST100539,43.0,31610.34,3.0,86.54,3.0,6.76,10.62,24.0,Jaipur,Basic,Card,1
CUST100360,49.0,32320.64,2.0,60.5,1.0,5.52,19.54,24.0,Hyderabad,Standard,NetBanking,0
CUST100465,29.0,47477.54,1.0,90.63,2.0,4.38,20.87,6.0,Jaipur,Standard,UPI,0
CUST101306,35.0,64887.7,6.0,20.88,0.0,5.66,23.53,6.0,Hyderabad,Basic,NetBanking,1
CUST100024,38.0,18917.85,6.0,79.64,5.0,6.2,24.69,24.0,Bengaluru,Basic,Card,1
CUST101353,19.0,44707.9,14.0,108.55,4.0,6.5,27.2,12.0,Pune,Basic,NetBanking,0
CUST100674,49.0,72380.95,2.0,111.24,3.0,7.15,31.51,12.0,Delhi,Basic,UPI,0
CUST101358,39.0,34572.57,9.0,108.14,3.0,6.88,17.69,12.0,Delhi,Premium,Card,0
CUST101378,54.0,59689.78,14.0,51.31,1.0,7.21,18.1,12.0,Delhi,Standard,Wallet,0
CUST100827,27.0,36886.37,2.0,77.95,2.0,6.53,11.81,36.0,Pune,Standard,Wallet,0
CUST100549,38.0,68588.13,4.0,112.25,1.0,7.8,22.76,24.0,Jaipur,Standard,UPI,0
CUST100252,57.0,105348.45,0.0,56.25,1.0,8.33,20.53,12.0,Delhi,Basic,NetBanking,0
CUST101199,27.0,51724.51,5.0,108.28,2.0,7.0,22.55,24.0,Hyderabad,Standard,Wallet,0
CUST100178,45.0,36489.54,7.0,36.01,0.0,6.71,19.06,1.0,Hyderabad,Standard,Card,1
CUST101026,37.0,147957.84,8.0,142.52,0.0,5.78,26.26,12.0,Bengaluru,Basic,UPI,0
CUST101063,31.0,147408.04,3.0,64.65,2.0,6.58,23.0,24.0,Jaipur,Standard,NetBanking,0
CUST101464,36.0,164484.62,13.0,32.73,0.0,6.23,28.55,24.0,Mumbai,Standard,UPI,0
CUST101389,44.0,17142.96,7.0,137.59,3.0,8.63,18.91,24.0,Mumbai,Premium,Card,0
CUST100817,55.0,112121.99,9.0,49.36,2.0,6.14,17.92,12.0,Delhi,Standard,Card,0
CUST100763,55.0,44311.41,13.0,57.54,1.0,8.68,20.95,12.0,Bengaluru,Basic,UPI,1
CUST100104,28.0,36981.61,3.0,72.5,0.0,5.4,12.81,12.0,Bengaluru,Standard,NetBanking,1
CUST100979,19.0,50602.9,1.0,81.02,0.0,4.92,9.4,24.0,Jaipur,Standard,Card,0
CUST101164,60.0,25450.5,2.0,45.07,3.0,7.46,5.88,36.0,Hyderabad,Premium,Card,1
CUST100416,59.0,33114.0,11.0,126.49,0.0,9.01,21.79,12.0,Hyderabad,Basic,UPI,0
CUST100938,42.0,36916.96,10.0,89.57,3.0,8.51,18.95,24.0,Pune,Basic,Card,0
CUST101204,43.0,73234.39,6.0,52.84,2.0,8.37,26.77,1.0,Hyderabad,Basic,NetBanking,0
CUST101362,43.0,56564.14,5.0,120.16,3.0,5.67,23.34,1.0,Bengaluru,Standard,Card,1
CUST100686,35.0,57095.16,7.0,110.73,0.0,5.36,11.17,6.0,Jaipur,Standard,UPI,1
CUST100700,33.0,46822.34,3.0,113.1,0.0,6.12,16.56,12.0,Delhi,Basic,Wallet,0
CUST100053,24.0,51916.57,9.0,63.58,3.0,8.68,18.92,36.0,Mumbai,Standard,UPI,0
CUST100316,20.0,43585.72,14.0,135.31,1.0,6.62,11.6,1.0,Pune,Standard,UPI,0
CUST101033,32.0,79152.52,5.0,55.59,3.0,6.62,12.65,1.0,Pune,Premium,UPI,0
CUST101233,39.0,35637.58,9.0,94.71,2.0,7.82,24.82,12.0,Bengaluru,Standard,Wallet,0
CUST100678,33.0,89336.71,12.0,89.98,3.0,5.13,15.28,24.0,Mumbai,Premium,Card,0
CUST101193,57.0,142107.42,9.0,121.56,2.0,9.34,25.09,24.0,Mumbai,Basic,NetBanking,0
CUST100708,53.0,63047.18,1.0,86.61,2.0,6.16,7.28,6.0,Hyderabad,Premium,Wallet,0
CUST101420,22.0,28468.57,4.0,76.43,1.0,5.02,23.18,1.0,Bengaluru,Premium,UPI,1
CUST100603,59.0,18394.97,12.0,122.16,5.0,6.12,23.05,12.0,Hyderabad,Standard,Card,1
CUST100023,19.0,33615.47,9.0,134.81,0.0,7.09,11.14,24.0,Bengaluru,Basic,Wallet,0
CUST101313,36.0,39013.83,14.0,35.91,4.0,6.65,10.25,24.0,Delhi,Premium,NetBanking,0
CUST100470,46.0,65363.15,3.0,75.0,3.0,8.07,31.59,24.0,Delhi,Standard,Card,0
CUST100501,21.0,65053.48,0.0,132.33,0.0,5.52,14.53,36.0,Pune,Basic,NetBanking,0
CUST100198,49.0,162936.48,13.0,111.07,1.0,8.37,35.0,24.0,Pune,Premium,UPI,0
CUST101207,19.0,38563.64,14.0,98.42,1.0,9.06,14.95,36.0,Mumbai,Standard,UPI,0
CUST101348,34.0,63674.07,14.0,152.89,2.0,10.0,26.32,12.0,Jaipur,Basic,NetBanking,0
CUST100623,30.0,53220.95,7.0,95.02,1.0,8.92,18.24,12.0,Hyderabad,Premium,Card,0
CUST100878,44.0,37690.64,14.0,108.85,6.0,4.39,19.5,24.0,Hyderabad,Standard,Card,1
CUST100450,18.0,60326.78,13.0,89.11,3.0,4.86,31.77,12.0,Delhi,Standard,UPI,0
CUST100602,62.0,71253.9,0.0,74.8,2.0,5.45,28.33,24.0,Bengaluru,Basic,Wallet,0
CUST101451,47.0,74593.63,15.0,98.03,3.0,5.99,12.26,1.0,Delhi,Standard,Wallet,0
CUST101169,21.0,34704.89,7.0,53.2,4.0,6.81,21.06,36.0,Delhi,Basic,UPI,0
CUST100059,34.0,169541.44,3.0,101.42,0.0,8.55,26.22,6.0,Delhi,Basic,UPI,0
CUST100945,25.0,42784.85,11.0,85.62,0.0,8.66,19.75,12.0,Bengaluru,Premium,Wallet,0
CUST100757,23.0,56520.71,8.0,21.07,1.0,6.42,13.05,24.0,Jaipur,Standard,UPI,0
CUST100472,45.0,48441.26,2.0,136.52,0.0,7.79,19.38,6.0,Jaipur,Standard,UPI,0
CUST100429,62.0,74252.72,14.0,56.84,2.0,5.96,18.26,36.0,Pune,Premium,Card,0
CUST100609,40.0,96269.2,0.0,65.34,2.0,8.36,24.52,1.0,Hyderabad,Basic,NetBanking,0
CUST101138,53.0,34762.2,0.0,53.19,4.0,7.21,22.75,12.0,Pune,Standard,UPI,0
CUST101016,23.0,87398.93,6.0,57.49,2.0,6.01,25.92,6.0,Hyderabad,Standard,Wallet,0
CUST100884,47.0,115100.33,2.0,140.78,2.0,5.99,18.91,12.0,Hyderabad,Standard,UPI,1
CUST101307,24.0,52364.79,7.0,115.12,2.0,7.48,9.01,1.0,Bengaluru,Basic,UPI,0
CUST100672,61.0,77759.63,13.0,175.0,3.0,7.48,25.39,12.0,Jaipur,Basic,Card,0
CUST100642,62.0,91679.74,8.0,80.81,1.0,8.34,13.8,12.0,Pune,Premium,Card,0
CUST100066,21.0,40758.36,7.0,78.6,2.0,6.21,11.52,24.0,Delhi,Standard,Card,1
CUST100202,29.0,67775.03,9.0,27.54,3.0,5.46,24.61,12.0,Pune,Standard,UPI,0
CUST100179,42.0,54653.68,3.0,168.56,2.0,5.16,8.27,24.0,Jaipur,Basic,Card,0
CUST101060,54.0,88267.37,11.0,146.24,2.0,8.28,19.73,12.0,Bengaluru,Basic,UPI,0
CUST100749,42.0,16215.78,1.0,74.84,1.0,9.39,26.69,6.0,Delhi,Standard,UPI,0
CUST100001,56.0,73916.1,4.0,50.9,2.0,8.78,7.06,6.0,Jaipur,Standard,UPI,0
CUST100946,57.0,25684.29,15.0,66.93,1.0,5.9,24.46,12.0,Mumbai,Basic,Card,1
CUST100615,29.0,40435.82,15.0,77.66,1.0,10.0,18.5,12.0,Jaipur,Basic,Wallet,0
CUST101280,20.0,47509.03,1.0,92.18,2.0,9.69,14.38,12.0,Pune,Premium,UPI,0
CUST100136,20.0,76427.97,10.0,60.58,2.0,4.72,24.07,12.0,Jaipur,Basic,Card,0
CUST100810,55.0,60819.67,7.0,72.72,5.0,6.86,16.64,12.0,Hyderabad,Standard,UPI,0
CUST100667,45.0,50752.39,11.0,108.23,2.0,5.38,10.33,12.0,Hyderabad,Premium,Card,0
CUST100709,43.0,76535.19,12.0,61.74,3.0,6.63,17.89,12.0,Delhi,Standard,Card,0
CUST100819,41.0,64603.21,10.0,98.74,0.0,8.02,22.0,12.0,Bengaluru,Premium,UPI,0
CUST101198,26.0,78582.81,15.0,48.03,3.0,10.0,14.72,12.0,Mumbai,Basic,Card,0
CUST101142,22.0,53799.71,13.0,52.8,3.0,8.32,24.33,24.0,Delhi,Basic,NetBanking,0
CUST100188,23.0,35406.24,9.0,140.73,1.0,8.96,11.98,1.0,Bengaluru,Basic,NetBanking,0
CUST100281,33.0,30689.1,13.0,29.06,1.0,6.76,18.46,1.0,Bengaluru,Standard,UPI,0
CUST101349,34.0,74102.53,4.0,97.03,2.0,10.0,14.7,36.0,Delhi,Standard,UPI,0
CUST101110,50.0,58138.68,4.0,88.79,1.0,8.33,12.71,36.0,Mumbai,Standard,NetBanking,0
CUST100271,65.0,38947.1,10.0,94.54,5.0,4.32,21.54,24.0,Hyderabad,Basic,Card,1
CUST100841,28.0,35974.52,2.0,97.36,2.0,6.68,19.57,36.0,Jaipur,Basic,NetBanking,0
CUST100122,40.0,119554.28,15.0,127.04,5.0,5.39,10.23,12.0,Mumbai,Standard,Wallet,0
CUST100120,50.0,129955.91,2.0,59.88,1.0,6.93,7.46,36.0,Delhi,Standard,UPI,0
CUST100924,56.0,40203.11,9.0,84.0,2.0,6.74,22.97,24.0,Bengaluru,Standard,Card,0
CUST100905,31.0,43856.28,1.0,120.03,0.0,9.31,22.21,24.0,Bengaluru,Standard,Card,0
CUST100886,65.0,66486.32,4.0,61.79,5.0,7.79,18.05,1.0,Mumbai,Standard,UPI,1
CUST100121,65.0,90376.41,1.0,131.55,3.0,5.66,18.13,12.0,Pune,Basic,Card,1
CUST100306,53.0,21494.2,0.0,68.38,1.0,6.31,17.22,12.0,Bengaluru,Premium,NetBanking,1
CUST100639,34.0,53876.09,13.0,111.0,3.0,8.87,20.37,6.0,Delhi,Basic,Card,0
CUST100336,64.0,77699.55,3.0,57.77,3.0,6.39,13.18,24.0,Mumbai,Standard,UPI,0
CUST100898,45.0,34966.16,7.0,57.27,0.0,7.78,15.67,36.0,Hyderabad,Premium,NetBanking,0
CUST101200,43.0,26557.39,14.0,47.89,7.0,7.47,12.7,1.0,Jaipur,Standard,NetBanking,1
CUST100212,54.0,88393.35,9.0,56.7,4.0,4.52,17.64,1.0,Mumbai,Basic,UPI,1
CUST100042,56.0,49153.8,14.0,72.63,5.0,7.9,23.81,24.0,Delhi,Basic,Card,0
CUST101338,52.0,162495.95,2.0,165.13,3.0,3.37,22.8,12.0,Bengaluru,Basic,NetBanking,1
CUST100983,21.0,42698.22,8.0,109.75,3.0,6.33,25.76,24.0,Delhi,Standard,NetBanking,0
CUST100701,25.0,46064.45,14.0,78.95,4.0,10.0,2.38,1.0,Bengaluru,Premium,Card,0
CUST101346,40.0,100917.81,14.0,113.1,4.0,8.29,14.04,24.0,Jaipur,Basic,NetBanking,0
CUST101136,48.0,62145.15,6.0,133.76,2.0,7.8,10.94,36.0,Hyderabad,Basic,Card,0
CUST101286,20.0,45243.02,8.0,64.19,2.0,6.97,20.22,24.0,Bengaluru,Standard,Card,0
CUST100043,35.0,35811.77,0.0,76.13,0.0,6.69,24.35,24.0,Jaipur,Basic,NetBanking,0
CUST100312,65.0,42102.48,2.0,63.91,3.0,5.26,16.98,12.0,Mumbai,Basic,Card,1
CUST100285,50.0,107763.93,0.0,68.51,5.0,7.43,24.77,24.0,Pune,Premium,UPI,0
CUST100658,45.0,70015.78,7.0,183.92,6.0,5.97,20.27,36.0,Bengaluru,Standard,NetBanking,0
CUST100993,62.0,28631.65,11.0,108.4,2.0,5.3,11.51,12.0,Delhi,Basic,NetBanking,1
CUST100119,51.0,42240.8,6.0,40.74,2.0,6.51,16.46,12.0,Bengaluru,Premium,Card,0
CUST100540,51.0,48919.69,14.0,83.67,5.0,7.61,21.59,24.0,Mumbai,Basic,UPI,1
CUST100303,52.0,58788.57,5.0,55.71,2.0,7.01,24.12,6.0,Bengaluru,Basic,UPI,1
CUST100297,42.0,36996.93,8.0,24.61,1.0,7.3,9.98,36.0,Bengaluru,Standard,Card,0
CUST100717,34.0,88921.4,9.0,133.96,3.0,9.98,20.61,24.0,Hyderabad,Premium,UPI,0
CUST100906,24.0,105333.52,1.0,90.29,1.0,9.14,16.11,36.0,Mumbai,Premium,Card,0
CUST100328,25.0,83620.39,7.0,135.27,1.0,9.28,26.07,12.0,Pune,Basic,Card,0
CUST100999,36.0,80616.69,4.0,60.37,2.0,7.09,16.67,24.0,Jaipur,Basic,UPI,0
